label,content
0,「毒糖果」釀踩踏意外？　韓媒檢視梨泰院夜店毒品氾濫問題
0,「班班缺石斑」農委會暫停供貨　北市營養午餐菜單「石斑魚」全面下架
0,「航站情緣」主角原型逝　他住戴高樂機場18年最近再返回
0,「麥當勞女孩」選基隆議員　飽受變態騷擾+言語羞辱嘆：社會崩壞
0,「賀一航兒子」曾治豪嘆紅不起來！唱歌演八點檔工作全幹…被罵到陷憂鬱
0,「團團」短時間突發4次癲癇　甦醒後腿部明顯無力
0,「網購成癮」3年欠4百萬債務　父借錢還債崩潰捅死她
0,「腿斷了爸爸救救我」！他驚恐飛奔梨泰院「揹她跑數公里」就醫
0,「輔選很忙」　受虐孩童家長求見鄭文燦遭拒
0,「劇場教父」金士傑父逝世！享壽107歲　痛喊：永存我心中
0,「螺絲王國」　10萬人遭白霧、刺鼻味籠罩真相出爐
0,「魔獸」霍華德還沒上！雲豹不敵台鋼獵鷹　4分之差飲恨
0,【一劍浣春秋】從迷妹變女優！她們體會到AV界的殘忍
0,【重磅快評】梨泰院慘劇的檢討不能挑簡單的發表意見
0,06:00天氣即時報／好天氣剩今明　周三起北部高溫掉10度這天出現一字頭
0,10月剛訪台！　美國眾議員「20歲正妹姪女」魂斷梨泰院
0,10年「穗科烏龍麵」忠孝店結束營業！ 網友嘆：好可惜
0,11歲童被蛇咬！爸以為「開玩笑」沒送醫 隔日變冰冷遺體
0,12名失蹤！彰化外海船難「全員逃生」　橡皮艇浮出但無人
0,12星座11月15日運勢　牡羊工作忙、金牛荷包失血
0,12星座11月1日運勢　雙魚當心被偷錢、魔羯職場需低調
0,12星座11月4日運勢　雙魚苦追失敗、魔羯麻煩事狂來
0,12星座11月5日運勢　雙魚手頭緊、射手小心爛桃花
0,12星座11月7日運勢　雙子荷包滿滿、天秤工作壓力大
0,14年付租133萬一場空！　澎湖青年北漂認「存不到錢」年底返航
0,14年婚姻爆危機！曹格痛哭認了「在愛情裡很傻」：還在療癒中
0,16歲少女當人蛇！1人淪豬仔　溜下車躲泰國15天逃回台
0,19歲女大生「眼前有飛蚊」　就醫檢查竟罹乳癌！化療半年不幸離世
0,19歲男歌手車禍亡！「大17歲前女友」發文…網看了全心碎
0,19歲歌手騎重機出門　路口對撞卡車慘死
0,19歲藝人遭卡車撞死！母告別式淚崩喊這句
0,1打4扛10年！尪酸「一直放假」　全職媽心碎：錯付了
0,1家4口旅遊！走回民宿遭撞「母死女傷」
0,1顆吉星都沒！這生肖明年「壞運纏身」　1招擺脫衰神免驚
0,2022世界抗生素認知周／抗藥性攀升 抗生素選擇卻貧乏
0,2050年前1/3冰川註定消失　黃石公園也難倖免
0,20多歲愛女魂斷梨泰院　父母見遺體悲痛：沒人試圖救她
0,25歲單身錯了嗎？弟結婚「哥獨自躲角落迴避」無奈：當地習俗
0,25歲曾聖光戰死烏克蘭！生前才曝心聲「聽見砲聲就怕」
0,26歲小模富川芽生命喪梨泰院！父急打電話找人…竟是警察接
0,26歲超仙「正妹里長」急開刀！喉嚨長巨大腫瘤　一咳就吐血
0,26歲嫩模魂斷梨泰院　父悲曝「最後簡訊」
0,28歲男星罹骨癌！「腫瘤吃掉半根骨頭」崩潰：痛如骨裂
0,2台美混血好手婉拒打經典賽　未來有機會仍願效力
0,2孫命喪梨泰院！柺杖爺跪靈堂流淚「對不起，我無能為力」
0,2孫魂斷梨泰院　爺跪靈堂淚崩：無能為力
0,2歲女兒感染病毒「半夜咳到吐」！　九把刀心疼求救：找不到方法
0,2歲女童染疫1.5月「眼皮浮腫」MIS-C住院
0,2億隻「椿象」侵關山減農作！農民超困擾
0,30多歲女染疫亡！「咳嗽、呼吸喘一周」至急診　搶救12天病逝
0,34歲《棒棒堂》男星離婚了！網美老婆曬照證實「7年婚姻結束」
0,34歲男星陳屍浴缸　未婚妻崩潰痛哭發聲了
0,3小時幫50人CPR！護理師姊妹「距踩踏只差10步」　脫困後拚死急救
0,3歲男童昏迷命危！20多處瘀傷　母：同居人施暴
0,3歲愛女生日！邀27同學「0人到場」　網紅媽見1幕心碎
0,3縣市防豪大雨！明變天急凍「冷探1字頭」
0,40萬青春知識的味道？ 她嘆：誰相信畢業證書被「白蟻」啃爛
0,4名大陸人命喪梨泰院 大陸外交部啟動應急機制
0,4歲童「頭長角」　染肺炎鏈球菌引發腦膜炎病逝
0,5友相約梨泰院「只剩2人回得了家」　爸媽醒來驚覺兒子床空崩潰
0,6.4萬元全被拉拉撕碎吃掉！夫妻出門2hrs驚見薪水全報銷痛哭：不想養了
0,63歲曹西平曾昏倒！躺地3天起不來　癱軟「全尿地上」
0,64歲歌王罹口腔癌！突脫口「剩沒幾年了」　認交代後事
0,67歲女星化療完「秒吃油膩餐」遭攔　她無奈：好多人愛扮醫生
0,6月大男嬰頭受重擊致死案求償　判保母須賠200萬元
0,6縣市豪雨！北市「這兩區」大豪雨特報　週末低溫再探1字頭
0,7張七龍珠卡換「限量寶可夢卡」小一兒超沮喪　網：遇到胖虎？
0,83歲陳淑芳「心跳停14秒」首用健保卡　安排身後事：隨便撒就好
0,92歲老翁丟垃圾　回頭過馬路返家遭撞
0,9歲男童遭車庫電動門活活夾死！家屬崩潰
0,ATP年終賽出師不利　納達爾敗給佛里茲
0,BBC記者獲釋揭：至少1中國人出手相救被捕
0,CP值超低？商科生想赴美讀碩遭網勸退 過來人：念這科才有用
0,CTWANT 國際新聞 / 萬聖節遊迪士尼扮灰姑娘　巧遇壞姐姐跪地擦鞋好悲情
0,Fed為「控制通膨」恐再升息　美股多收低
0,FTX受災戶多！律師：加自救會、進行債權申報
0,FTX破產 淡馬錫慘賠86億
0,FTX破產！台人號召「6千人自救」　31億台幣要不回
0,FTX破產！她揭弟弟「賠了3年薪水」
0,Gogoro停家門前「坐墊被挖爛」　5萬元電池不見了
0,Google街景發現已逝奶奶身影　「緊牽爺爺」孫落淚
0,KTV排行榜「一半都大陸歌」！網嘆時代不同　內行曝原因
0,Lulu挑大樑主持　更衣聽到幕後人員「真實反應」：真的會走心
0,LV、Dior都找他！　「虛擬展間」技術遭竊業者損失4.6億
0,Makiyo產後5天鬧婚變　尪嘆：用盡了全力
0,MLB／大谷翔平確定衛冕失敗 62轟賈吉拿下美聯MVP
0,OL遭撞重傷昏迷　家屬嘆：何時才醒！
0,一中街30年回憶飲料店熄燈！　在地人不捨喊：我的青春
0,一年才上工12天　夏靖庭苦吐囧境只求溫飽
0,一張圖秒測壓力來源！選這能力遭侷限、厭惡一成不變生活　
0,一點連結全掰了！大牙遇詐騙苦吞6損失　被盜刷總金額曝
0,丁寧目睹「狼父摸女兒胸」懊悔10年　于子育拍《她和她的她》一度辭演謝師母
0,七六人最大危機！　哈登腳傷慘休兵1個月
0,九把刀急求助！2歲愛女發燒狂咳　確診「幼童呼吸道殺手」
0,人妻沒工作卻超愛網購！　尪受不了深夜「跳河輕生」
0,入冬首波強冷空氣來了！挾雨彈北台連凍3天　剩16度時間曝
0,入秋最強冷空氣來襲　入夜變天「高溫降10度」
0,八斗子漁港休旅車落海！　駕駛無生命跡象搶救不治
0,八點檔女星「被利用完就丟掉」！不懂拒絕要求　下場惹人心疼
0,八點檔女神快生了！老公憂曝「慘痛症狀」　心疼喊：再撐一下
0,八點檔男星二度確診！坦言「為了錢什麼都可以」　沒日沒夜拍戲
0,八點檔男星被診斷漸凍症！「心智年齡僅7歲」　一舉動讓網淚崩
0,十年節目慘停播！許效舜年過60「主持費遭對半砍」苦嘆這句
0,又見路殺！竹山4個月小石虎　跟媽媽覓食遭車輾死
0,又傳陣亡！一度戰勝死神　澳洲狙擊手「忍者」魂斷烏東
0,又虧！勞動基金單月虧1920億　前9月人均賠2.7萬
0,又變天！北台灣明起慎防雨彈　下週東北風增強天氣曝
0,三重工人宿醉開車上路　撞飛26歲銀行OL！她傷重昏迷中
0,三重疏洪道「限速僅30」 男子超速16公里被罰直喊冤
0,上班太累了！開到一半恍神　男直衝宮廟
0,上班就變天！溫度狂跌10度起　3地區有雨
0,上班路遇死劫！機車與貨車碰撞　男騎士不治
0,亡父種的苦楝樹被砍頭 男請求精神撫慰金被駁
0,千億商機！冬天60款空調齊發　業者：明年恐漲5%
0,大貨車深夜自撞電桿斷　高雄阿蓮4千戶一度停電
0,大陸各地爆「白紙革命」　王丹：若中共敢開槍肯定被推翻
0,大陸影后發文挺「白紙革命」？　悲傷苦嘆：只能在家中哭泣
0,大陸影后疑挺白紙革命　嘆：什麼也做不了
0,大學領書卷獎...她考公職三年差6分落榜 過來人見考科嘆：沒救
0,大貓熊團團昨突發四次癲癇 今早甦醒後肢明顯無力
0,大選倒數11天！桃園里長候選人「突然過世」　享壽73歲
0,女友變心了！不甘男「還想聞」1請求遭拒哭：好想她　眾人看傻
0,女友驚喜宣布懷孕 綠帽男崩潰：我結紮兩年了
0,女生「經痛、愛愛疼痛」恐是1疾病惹禍！3原因曝　容易緊張也上榜
0,女兒「網購成癮」老父崩潰1刀殺死
0,女兒去梨泰院、曾傳訊報平安　母崩潰認屍
0,女兒狂買網購「欠400萬債務」！父親還債崩潰一刀捅死她
0,女兒放學見解隔爸在外等　她撇頭強忍淚水怕被看見
0,女兒剛出加護病房「又現新問題」　劉亮佐：最怕的事發生了
0,女兒問「我們家算有錢人嗎？」　阿翔聽完這句心涼：笑不出來
0,女星3歲兒「高燒肺發炎」送醫！狠扎針吊點滴　網湧入集氣
0,女星愛女罹罕病「活不過2年」！鍾麗淇痛喊：想聽她叫聲媽
0,女星驚傳腦損傷！為戲「頭重摔地上百次」　廁所都沒法上
0,女跪梨泰院淒喊「男友不在了」！她見老父哭斷腸鼻酸：不會再來這
0,女模豐滿身材探視孤兒遭批　她率性吐委屈
0,女護理師偽造自己的「死亡證明」挨告　自首哭訴：受不了前男友騷擾
0,子欲養而親不待...手機裡的最後一面 撕裂心扉喊著已昏迷的老母親
0,小S認了壓力大崩潰「車內大爆哭」　無法再面對：想逃離這一切
0,小S斷4顆牙送醫「老公被懷疑動粗」　S媽心疼女兒：要我跟許雅鈞講？
0,小六親戚問「XD是什麼？」她爆衝擊　網狂列1排：即時通回憶啊
0,小百合有夠衰！開唱前確診「喉嚨劇痛」陷低潮　萌生退意
0,小炳深夜宣布「簽放棄急救」！才罹菌血症　認了：死後器捐
0,小時候班上多少人？他曝1數字遭嗆：老人臭真濃
0,小鬼39歲冥誕！《玩很大》曬照喊話「我們低調過」　見這幕萬人哭爆
0,小黃月收入僅剩2.1萬 工會喊漲「北北基起跳價90元起」
0,小優自爆曾擺地攤、當櫃姐！「最慘月賺3000」痛揭辛酸：真的很怕沒錢
0,小櫻花、張員瑛入選NHK紅白歌唱賽　日網：不是粉絲誰想看
0,已替黃秀芳輔選11次！賴清德站台：不忍看彰化繼續衰敗
0,才3年！四縣市「房價所得比」大翻一倍
0,才剛整修⋯印度百年吊橋斷裂釀141死　關鍵原因曝光
0,不知愛子罹患過動症！高山峰失控體罰　吐「愧疚心聲」
0,不看好「白紙革命」　艾未未點出癥結點：沒人能領導抗議
0,不馬上原諒也可以時 才能真正觸碰受傷的人最深感受
0,不捨！又見成年石虎遭路殺　輾斃橫屍車道
0,不捨他敗選！徐巧芯直播大爆哭　謝龍介回讚：藍營良將
0,不理性電話瘋湧紙風車　張敏宜哽咽發聲了
0,不敵香港一姐杜凱琹　鄭怡靜「對戰3連勝」劃下休止符
0,中信盃黑豹旗／新興高中成軍首戰　0比32慘遭四維扣倒
0,中重症+147　2歲女童眼皮浮腫、皮疹MIS-C重症
0,中重症+161　21歲女有慢性病、打三劑確診6日後亡
0,中重症+168！5歲童通報重症　染疫逾1個月發燒、全身皮疹一度住加護
0,中國「新版維穩」政策將啟動：按讚恐遭罰
0,中國白紙革命燒進香港　中環鮮花燭光哀悼
0,中國老闆「起床門口被封」民嘆吃都成問題
0,中國封控沒自由　女嗆警「你們都不是人」
0,中國最冷清「雙11」　快遞吐槽：業務量還沒平常多
0,中部2歲童已打公費疫苗竟「頭長角」染肺炎鏈球菌亡
0,今年1-9月交通事故2293死 交通部目標恐破功
0,今氣溫溜滑梯！下週一、二恐雨彈開炸
0,公寓驚見「超陡怪樓梯」　高低交錯像爬山！她崩潰喊：把我當羊？
0,公職人員超血汗？天天加班到深夜 網揭1職位根本「功德職缺」
0,凶星來了！6星座注意「連衰1個月」　年末大破財
0,分手英國男友！女星驚爆拿掉愛情結晶　無奈鬆吐心聲
0,反送中期間遭毆　《環球時報》前記者付國豪去世！享年30歲
0,反轉！炸物老闆沒提告　向警訴苦：我倒楣
0,天后舞蹈老師驚曝被逼到絕路　點名「他」跪求：我已經遍體鱗傷
0,天龍人出走「台北3年少18萬人」　專家：不只因高房價
0,太大包？不好用？好市多買過最後悔的東西 網齊點名「這一樣」
0,太太首現身！陳時中緊擁孫琬玲哽咽：900多天從未謝謝妳
0,太傷！德國前鋒維爾納左腳踝韌帶撕裂　抱憾缺席世界盃
0,夫「公廁約戰」偷吃6女　佐佐木希挺過低潮宣布：懷二胎
0,尹錫悅夫婦獻花追悼亡者　民眾重返悲劇現場「放滿白花」
0,心酸！5年砸20億參展　2025年大阪世博會「台灣」被消失
0,日女星移居台灣！初逛超市被驚呆：物價比日本貴3倍
0,日女模魂斷梨泰院　最後LINE「石鍋拌飯很好吃」父心碎
0,日本大阪世博台灣被消失　蘇貞昌：先存在
0,日夜陪伴需要你的親人 「我已經不知道自己是誰了」
0,月底救星？她見漢堡包只要6元感動落淚 網突破盲點：不便宜
0,比洋芋片還肥！他揪素食「暴胖原凶」　苦主：2個月肥5公斤
0,水果奶奶曾遭霸凌！57歲趙自強揭「黑暗童年」：當時很不快樂
0,水費帳單爆增2倍多　獨居女：一週洗2次澡
0,父母逼辦「千人奢華婚宴」　小倆口兼職還債崩潰：婚後哭多過笑
0,父母離異被送進育幼院  清寒爺奶賣家當搶下2歲的他：再苦都要陪你長大！ 治癒系髮型師夏宇的蛻變路
0,父親過世哥哥卻發酒瘋 孝子弒兄判8刑年…母淚崩：他是我的支柱
0,牛奶冰塊熊超夯！網苦惱「我的熊都變浮屍？」 內行人解釋了
0,世足／南韓2:3不敵迦納！孫興慜表現欠佳　最終戰強碰葡萄牙
0,世足／積極進攻卻失誤漏洞！哥隊防守難破　日本痛失提前晉級機會
0,世足倒數17天！孫興慜受傷將動手術　韓媒難掩毀滅挫敗感
0,世足賽／復原不如預期 塞內加爾王牌馬內退出世界盃
0,主管愛生氣該如何自保？打得贏就打，打不贏快跑
0,他為賺錢想做2份正職「埋頭工作15小時」 網狂阻止：會死！
0,他們獲2.75億獎金…卻把「冠軍盾」搞丟了
0,他問「小時候一班破50人來+1」 網淚憶：還有上下午分開上學
0,他國事務？部分港人聲援陸「白紙革命」　在台港青吐矛盾情緒
0,以為是山豬？！　打獵「誤殺保育類動物」遭逮
0,冬衣準備！入冬首波冷空氣這天襲台　一口氣掉逾10度轉濕冷
0,冬季不利作戰 美促烏尋求和談
0,加州老兵住宅用地遭出租　退伍軍人淪為街友
0,北市公車自撞紅燈綠桿　47歲司機失去呼吸心跳送醫搶救
0,北市松山女墜樓命危　家屬心碎
0,北市租金3年漲9.5％　逼迫「北漂族」轉為「北逃族」
0,卡達世足賽住宿拉警報　租金飆漲房客叫苦連天
0,去台積電「這輩子無法賺大錢」！律師1句點破：只有吃X的份
0,去年分期送女友iPhone　綠帽男分手崩潰：今年還在繳
0,古代丫鬟有多慘？除了暖床外竟還有這功能
0,古代女子賣身葬父　為何不自己挖坑埋？
0,只能三人行！連體雙胞胎姊甜蜜約會　妹「迫當電燈泡」尬爆
0,台9線嚴重自撞！車體「凹成V字」變廢鐵　女駕駛傷重亡
0,台大四成學生生涯方向不明 管中閔：人才培養是失敗的
0,台中車站國光客運站11月30日熄燈 移至臨時站服務
0,台北住1晚7元！她曬46年前收據　網淚憶物價：回不去了
0,台北科技業年薪太低？他曝1數字兩派戰翻
0,台北國軍英雄館「住1晚7元」！46年前收據曝光 過來人哭了
0,台志願兵戰死烏克蘭！親姊沉痛發聲　昔日同袍嘆：他很勇敢
0,台東鄉鎮市環境競賽成績出爐 蘭嶼鄉13度敬陪末座
0,台版豬仔！男墜樓亡遭棄屍荒野　遺體今尋獲「僅剩軀幹」
0,台南2023消防月曆！2月主角小隊長腦中風　同事集氣祈福
0,台南2023消防月曆2月主角值勤中風昏迷 賈永婕再次出手了
0,台南山區驚傳溺水事故　男陳屍瀑布水池
0,台南怪手翻覆焚化爐前溝渠　50歲駕駛壓車底命危搶救中
0,台南怪手翻覆溝渠！67歲駕駛被壓車底慘死
0,台積電早盤下挫4元　市值面臨10兆元大關保衛戰
0,台積電領跌！中小型股撐盤　台股退守14600點關卡
0,台灣志願軍戰死「遺體不運回台灣」　同袍痛喊內幕：被坦克炸死
0,台灣學生「上網」參與公共事務「變酸民」　學者憂「鍵盤行動主義」
0,外籍女加工炸裂！胸下摸到「堅硬蠶豆」是癌　國內醫說話了　　　
0,央行鷹派理事示警　台灣通膨壓力遠高於公布數據
0,央視「俯瞰台灣」紀錄片將上映 網友想起齊柏林
0,失去動力又遇大風浪　新海研一號變海盜船設備、人員慘摔
0,失智翁失蹤兩週　卡住家旁20公分牆縫亡
0,孕肚曝光引熱議　王瞳喪夫後月事流血淚崩
0,孕婦「這孕期」用安眠藥最多　憂鬱、焦慮症用藥劑量逐年攀
0,市值曾飆破600億元！「生鮮電商第一股」不到1年半裁到剩55名員工
0,市場憂美國升息、中國需求降　國際油價大跌
0,市場觀望聯準會決策　美股收盤下跌
0,市場觀望聯準會決策　美股收盤下跌128點
0,市話剩拜票狂Call好想退　網一面倒喊停
0,打卡前14秒硬進店！店員哀嚎「別耽誤下班」　兩派吵翻
0,本土+18509、增43死　仍6縣市確診破千例
0,本土+24309「連4降」　死+47「一男一女僅20多歲」
0,本土+29922、死亡+81　羅一鈞：死亡高原期
0,本土+34242、增46死　仍9縣市確診破千
0,本土29922、81死「男家中昏迷亡」　羅一鈞：正處死亡高原期
0,本土首例！打3劑男「2度確診」染XBB　6旬女染BF.7
0,本土劇女星腸爆裂「送急診搶救」！痛喊求解脫：癌細胞難殺
0,本土劇女神長巨瘤！3女星全甲狀腺癌　「這原因」易罹癌
0,本土爆首例BQ.1變異株　4歲女童打過一劑疫苗發燒、嘔吐檢出
0,正妹女友只給摟抱　他半夜見這幕心涼了
0,母出家裸捐2500萬身家　女兒怨：害我靠貸款讀書
0,母失聯整月！　接電話聞噩耗兒：盼法律重判
0,母疑遭囚禁亡！解剖釐死因　兒哽咽：盼早日制裁嫌犯
0,母親、夫人都到場　烏克蘭人拿國旗送曾聖光最後一程
0,民宅車庫竄火　60歲男屋主逃生不及喪命
0,玉山圓峰＋塔塔加淨山...清出60Kg垃圾　玉管處籲落實無痕山林
0,甘願被有毒老闆殘害 研究：四大因素歸咎人性
0,生完第2天婆婆狂逼問「何時結紮」　人妻知原因秒心寒
0,生活品質很糟？他指「這縣市」只是賺錢地方 網認：真的爛
0,田中馬拉松傳憾事！男選手倒臥猝死
0,白內障愛犬住院「縮角落➝自在散步」3天離世　媽心痛：說走就走
0,白賓士對決！C200闖紅燈撞上C250　超衰阿姨「信仰車標掉了」
0,目睹身邊女孩「5分鐘斷氣」！她絕望卡梨泰院人堆　父親拼死遞出小孩
0,目睹旁人「哭著斷氣」！　她憶梨泰院恐怖踩踏：像100kg石頭壓身上
0,目標台積電他憂「大學成績不好怎辦？」 過來人曝一方法補救
0,矢板明夫揭北韓頻射彈原因　憂台灣1事
0,立冬來了！命理師警告「7行業」爆衰禍　斷言出大事
0,立冬到！命理師揭「4生肖」身體轉差
0,立冬恐病纏身！他點名4生肖「身體變差」　頭痛發寒全來
0,交棒吳欣盈卻大吐苦水　蔡壁如：社會上太多不公不義的事
0,任容萱「整個人跌入海」狼狽被拍　沒忘Selina爆哭提醒不捨泛淚
0,企業財測悲觀　美股四大指數收黑費半重挫逾4%
0,企業學校難對接 移工讀四技二專首年4校、133人註冊
0,企鵝生存晶片追蹤 美國列受威脅物種
0,伊朗鎮壓示威釀數百死　聯合國宣布將召開緊急人權會議
0,伊斯坦堡爆炸6死81傷　土耳其副總統：疑為恐攻
0,光明燈也漲價！鹿港天后宮明年點燈貴200
0,全台分店將剩5家！凪Nagi拉麵信義店11／20熄燈　粉絲期望南部展店
0,全台房巿供不應求?!何處可買房
0,全台哪裡最無聊？「3縣市」上榜　網搖頭：真的不行
0,全台最無聊？美食景點都NG「3縣市」上榜  網激辯：真的不行
0,全盲仍操持家務！花蓮93歲嬤辭世　民代媳婦捐奠儀認養路燈
0,全球大型油企示警能源危機：明年冬天將比今年更艱難
0,全場傻眼！湖人遭二輪新秀砍進絕殺三分　詹姆斯無奈離場
0,共和黨奪眾院控制權　拜登未來2年任期恐「不好過」
0,再婚老伴新婚夜提要求！56歲阿姨哭著落跑
0,再添罹難者！梨泰院踩踏案156死　目擊者：兔男惡意推人
0,再豁免！港府放寬海外嘉賓防疫限制　專家憂恐對市民不公
0,印度吊橋斷落五百人墜河　增至81死
0,印度官方證實吊橋坍塌至少釀134死　警逮補9涉案人
0,印度斷橋141死！事前「警衛狂吹哨」拜託別再擠上來　根本沒人聽
0,吃比薩更貴了！必勝客悄漲價「這味」漲40元、熱門品項調幅一次看
0,吃蛋奢侈？　營養午餐嘸「滷蛋、荷包蛋」全蛋料理
0,回不去了？太被動容易錯過愛情的命格
0,回憶殺！28年前西門町舊照曝　網淚：快忘了有這圓環
0,回憶通通拆光光！台北又一飯店重建變工地
0,因「少年白」被霸凌每週花5千染黑 正妹媽轉念擁抱白髮
0,因童星成名　34歲「新好弟弟」亞倫卡特在家中死亡
0,在前東家因內鬥被迫離職！她苦惱面試時怎回答 過來人提建議
0,地獄倒楣鬼？OL出社會10年換7工作　離職原因衰到爆
0,多數人都有的文明病！當心罹巴金森氏症
0,她加班病倒請3天假　被開除還遭索賠11萬
0,她想帶鄰居一起投資一起飛卻遇上詐騙
0,她魂斷梨泰院內臟嚴重變形！器捐願望沒了
0,她魂斷梨泰院卻「無法完成器捐遺願」！　內臟被擠到嚴重變形
0,她遭捲陳時中牽手照事件　紙風車執行長：當事人滿受傷的
0,好友結婚「禮到人不到」卻被封鎖 他哀嘆：真這麼十惡不赦？
0,好天氣將結束！今傍晚變天北東部轉雨　明氣溫驟降十度
0,好天氣掰！午後轉雨降10度　一週天氣出爐
0,好心被雷親！路邊撿手機還失主　外送員竟挨告慘賠萬元
0,好市多「逛到頭痛想吐」　會員秒懂：假日去都快缺氧
0,好市多衛生紙爆「偷縮水」！他一測驚人對比　網崩潰：現在才發現
0,好貴「卡」踏車！駕駛不知限高卡涵洞　自行車損粗估70萬
0,好想女兒！8旬失智翁搭捷運迷路急到要哭　還好有這紙條
0,年終恐泡湯！沙灘滿垃圾　漁民憂難撈鰻苗
0,年輕人買不起房！他盯上「便宜凶宅」　網嘆：窮比鬼可怕
0,年輕就洗腎！多囊腎併發症多　口服藥緩解
0,收國民年金催繳單…他見金額傻眼：不繳會怎樣　過來人曝「1補助被扣」超慘
0,有家歸不得！15天二度遭土石入侵　住戶哽咽
0,次世代疫苗恐追不上變異株　醫：第四劑打BA.5也沒用
0,汐止車流塞爆！通勤族超崩潰　新北部署200警疏導
0,米其林2星祥雲龍吟　主廚返日進修12/1起暫歇
0,老公「偷藏破黑絲襪」　新婚半年沉默了！人妻哭：世界頓時崩塌
0,老闆不給加班費 她請病假補回來「壓力過大必須度假」
0,考上公職卻買不起房...他嘆對人生迷茫 網反揭「1優勢」：足夠了
0,考生崩潰！美大學入學考答案卷竟「飛走」　逾百人得重考
0,艾成過世3個月！王瞳「摸肚淚崩」盼懷孕：想著能送我禮物
0,血淚教訓！29年前蘭桂坊踩踏奪21命 　港繃緊神經迎萬聖節
0,行頭重要嗎？50K男嘆「只能買UQ」　他自卑：形象破滅
0,西濱火燒車釀3死　肇事水泥車下場出爐
0,余天決裂豬哥亮「未破冰終生抱憾」　孔鏘曝背後催淚內情
0,卵巢癌「5種人最容易得」！醫嘆：發現都已三四期　原因曝
0,吳淡如：永遠不要為錢，去做你不想做的事！
0,呂秋遠母親突病了！　痛到不能走「找不到任何原因」
0,宋仲基《財閥家小兒子》驚傳停播！網哀嚎
0,志願軍曾聖光戰死烏克蘭 我外交部證實：助家屬前往確認
0,快訊／《哥吉拉》名導大森一樹病逝！　享壽70歲
0,快訊／35人中壢求職遭囚虐…男受不了跳11樓慘死　日月潭發現遺體
0,快訊／今增47死、本土+24309！20多歲女打3劑疫苗染疫亡
0,快訊／台中西屯驚傳墜樓　36歲男大廈11樓陽台墜下...當場死亡
0,快訊／台中嬤強拉電動三輪車釀起火燒毀！下肢2度9％燒燙急送醫
0,快訊／本土+16538「比上周狂降26.8%」　30多歲女確診12天亡
0,快訊／本土+18509「今年確診累積破800萬」　另增43死
0,快訊／本土+33116、死亡+53　30多歲臥床女住院感染「確診10天亡」
0,快訊／本土+34242！另增46死　30多歲臥床女打四劑染疫亡
0,快訊／求職遭囚禁喪命　南投山溝尋獲男性遺體
0,快訊／美國費城驚傳大規模槍擊！至少12人中彈、2重傷
0,快訊／梨泰院罹難人數+1「24歲女病情惡化不治」　累計死亡155人
0,快訊／跟家人和樂融融…新北98歲嬤突從5樓墜落　手腳變形慘死
0,快訊／嘉義市長候選人黃紹聰猝逝！　身體不適送醫宣告不治
0,快訊／團團「突發4次癲癇」！短時間發作多次　後肢仍無力
0,快訊／彰化馬拉松傳憾事！男選手突倒地　送醫搶救不治
0,快訊／獨自搭電梯上頂樓　台中女從12樓墜落！送醫搶救不治
0,我的牛魔王！跑車停家門口　遭酒駕男撞毀
0,把握好天氣！　明午後東北季風漸增「北東」轉涼有雨 
0,抗癌9個月離世！ㄚ頭深夜淚崩「遇到婆婆很幸福」　喊話下輩子當家人
0,抗變異株打次世代疫苗？醫：後面越來越弱
0,李智漢為救人魂斷梨泰院　同劇女星淚發聲
0,李燦元哀悼梨泰院鞠躬不唱遭抓衣領　金在中日巡演突喊卡
0,每小時1.2人死於糖尿病　醫揭數據：孤獨者患病風險高2倍
0,求職凌虐棄屍南投　警尋獲部分遺體
0,求職遭詐團軟禁枉喪命　家屬沉痛喊話：政府應嚴厲打擊詐騙
0,決戰百里侯／國1走山引爆藍綠口水戰 卻忽略了基隆通勤族最關心的2個問題
0,汽修廠大火媽媽受困　兒激動跪求平安
0,狂喊「有人死了」沒人理　梨泰院警察爬高處續救人
0,男子遭囚禁致死棄屍南投　警漏夜搜尋未果
0,男在足浴店偶遇初戀很不捨　女堅強回：生活過得好就夠了
0,男孩買1饅頭爆4天沒吃飯　老闆1舉網全哭
0,男星「驚罹盲腸癌」病況不理想！醫揭致死率　腹痛快就醫
0,男星搭車「遭4槍手包圍」！老婆中彈身亡
0,男赴中壢求職遭囚虐…墜11樓慘死　棄屍日月潭「頭部不見」剩軀幹
0,男偶像梨泰院「救出女童」反被卡死喪命！
0,男登火炎山脫隊失蹤　警消尋獲命危送醫
0,男登能高縱走高山症發作　苦撐一天身亡
0,男網戀1年　一看心碎：長腿美女長落腮鬍
0,私大搶生「開大門」 科大雪上加霜
0,私校寄存 明年甄選名額創8年新低
0,私密片遭人外流　吳佩芸報案：不會被擊倒
0,私密片遭外流！網瘋傳　吳佩芸痛哭要告了
0,育達科大敗訴 面臨拆屋還地
0,走到哪都是人！他憶當年為這遊戲「全台打破同溫層」 網嘆：想回去
0,走過17年！大直家樂福確定12／4熄燈
0,身心障礙生求職因「三未」卡關 學者籲落實職涯輔導
0,車上熱到想逃？氣瓶穿透前擋玻璃　車主聽爆炸聲查看崩潰
0,車上黏滿狗毛…她過了3個月堅持不清　心碎嘆：感覺牠還在
0,防疫女神「清晨賣菜」邊當練習生　歷經喪母悲嘆：希望媽媽一直在
